id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
4091,Unai López,34,1218,1,1.179655983,2,1.015246484,26,21,2,0,M S,Rayo Vallecano,1,1.179655983,4.072189536,3.128623991
4136,Ángel,17,352,1,2.325581659,0,0.076078899,12,3,0,0,F S,Mallorca,1,2.325581659,2.656751925,0.426002748
4169,Iván Sánchez,25,1125,1,0.473902667,1,1.883973596,17,17,0,0,F M S,Real Valladolid,1,0.473902667,4.305321861,2.967937429
5037,Darko Brasanac,25,1004,1,1.144909235,1,0.772024088,11,7,5,0,M S,Osasuna,1,1.144909235,3.870046161,2.861416895
5062,Yeray Álvarez,28,2343,1,0.522545705,1,1.348214922,8,14,7,1,D S,Athletic Club,1,0.522545705,5.639123941,4.689123958
5140,Kike Barja,27,1326,1,1.084350999,6,4.22251589,17,27,1,0,F M S,Osasuna,1,1.084350999,5.678879211,2.655150119
5232,Alexander Isak,2,157,1,0.562461019,0,0.105739001,3,2,0,0,F,Real Sociedad,1,0.562461019,0.668200001,0
6121,Juanpe,19,1431,1,0.401775697,0,0.499818446,5,3,3,0,D S,Girona,1,0.401775697,4.198296597,4.17783927
6164,Andrés Guardado,26,1378,1,0.229918769,1,1.309955539,8,12,7,0,M S,Real Betis,1,0.229918769,5.419102349,4.323870438
6221,Pau Torres,34,3055,1,2.118548939,0,1.135626368,12,14,10,0,D,Villarreal,1,2.118548939,15.15655126,14.86895012
6306,Juan Foyth,24,1967,1,1.417366026,0,1.58895044,14,13,6,0,D S,Villarreal,1,1.417366026,7.929422025,6.847852835
6433,Jules Koundé,29,2437,1,1.694428775,3,2.668080676,14,16,2,0,D S,Barcelona,1,1.694428775,18.55444534,16.81204352
6533,Anthony Lozano,28,1444,1,2.938209478,1,0.603429681,30,11,6,0,F S,Cadiz,1,2.938209478,4.338254362,1.101771561
6546,Jawad El Yamiq,25,1611,1,1.573434744,0,0.293696471,17,5,2,1,D S,Real Valladolid,1,1.573434744,3.423671521,2.435582006
6592,Manuel Morlanes,16,883,1,0.284995535,0,0.520556346,7,3,3,0,M S,"Mallorca,Villarreal",1,0.284995535,1.787251428,1.441791791
6637,Hugo Duro,30,1345,1,5.360424221,1,0.994346492,33,12,5,0,F S,Valencia,1,4.617146254,6.624465331,1.900799593
6759,Juan Cruz,6,168,1,0.39014329,0,0.0611808,5,2,1,0,M S,Real Betis,1,0.39014329,0.476737991,0.0254142
6766,Dani Vivian,29,2368,1,0.814504992,0,1.004230438,13,6,7,1,D S,Athletic Club,1,0.814504992,5.092971863,4.599162588
6918,Anuar Mohamed,3,221,1,0.464997996,0,0.508823,3,4,1,0,F M,Real Valladolid,1,0.464997996,1.003624022,0.070251197
6919,Toni Villa,26,975,1,0.988205152,3,1.432789204,17,15,2,0,M S,"Girona,Real Valladolid",1,0.988205152,6.803001042,4.841778064
6920,Chris Ramos,15,705,1,3.679049212,0,0.204362412,31,4,2,0,F S,Cadiz,1,3.679049212,4.218573276,1.091657015
6921,Óscar Plano,33,2044,1,2.747056251,1,1.963002518,30,16,3,0,F M S,Real Valladolid,1,2.747056251,7.572194815,4.898834419
7009,Jaime Mata,18,427,1,2.095059702,1,1.117404416,14,6,4,0,F M S,Getafe,1,2.095059702,3.460166233,0.31251172
7050,Lucas Torró,33,2522,1,1.463933425,0,0.220808555,28,9,10,0,M S,Osasuna,1,1.463933425,8.007108754,7.272000324
7226,Chumi,21,1481,1,0.624503344,0,0.038196216,3,2,5,0,D S,Almeria,1,0.624503344,3.042494331,2.953294788
7233,Joaquín Fernández,27,2155,1,0.912449675,0,0.073665602,10,2,4,0,D S,Real Valladolid,1,0.912449675,3.377032255,3.344569252
7245,Javi Sánchez,32,2403,1,0.727237108,0,0.1107038,9,3,11,0,D S,Real Valladolid,1,0.727237108,4.162804019,4.033565331
7526,Martín Zubimendi,36,3111,1,2.152746601,3,2.535795668,13,20,12,0,M S,Real Sociedad,1,2.152746601,12.73966578,10.54837428
7586,Álex Collado,16,728,1,0.921513613,1,1.717414029,17,20,1,0,M S,Elche,1,0.921513613,3.845609946,2.291855524
7604,Alejandro Catena,35,3113,1,1.116646159,1,1.409519948,14,7,12,1,D,Rayo Vallecano,1,1.116646159,5.670592598,4.706761896
7857,Jon Moncayola,37,2443,1,1.793954017,3,1.56119701,36,27,6,0,D F M S,Osasuna,1,1.793954017,10.67785566,7.795778576
7981,Nianzou Kouassi,19,1370,1,0.352745879,0,0.016881799,6,1,1,1,D S,Sevilla,1,0.352745879,1.565382977,1.548500975
8014,Abdón Prats,26,359,1,1.038694013,1,1.696304034,6,7,2,0,F S,Mallorca,1,1.038694013,1.722419828,0.103151798
8045,Eric Garcia,24,1411,1,1.059783969,0,0.272421777,7,1,3,0,D M S,Barcelona,1,1.059783969,8.766820788,8.42563729
8267,Guido Rodríguez,34,2884,1,1.451028551,0,0.40356706,22,11,8,0,M S,Real Betis,1,1.451028551,7.314742583,6.796053311
8334,Hugo Guillamón,25,1646,1,0.955883432,4,1.908470903,4,25,5,0,M S,Valencia,0,0.212605406,6.087515363,5.444655076
8422,Javi Hernández,25,1120,1,0.944793759,2,0.965937983,16,8,3,0,D S,Girona,1,0.944793759,4.552993145,2.904704019
8461,Nicolás Melamed,32,1254,1,2.845436684,2,2.237942485,32,25,4,0,F M S,Espanyol,1,2.845436684,6.141939352,1.719678562
8470,Kike Pérez,36,2356,1,1.590877994,2,2.498621794,46,32,9,0,M S,Real Valladolid,1,1.590877994,7.024913654,4.267833699
8665,Loic Bade,19,1444,1,0.900730446,0,0.116430297,4,2,4,0,D S,Sevilla,1,0.900730446,3.812847564,3.69641752
8685,Mohamed Ali-Cho,19,567,1,2.391375525,2,2.285809045,23,7,1,0,F M S,Real Sociedad,1,2.391375525,5.717056822,1.058672737
8696,Pape Alassane Gueye,16,1186,1,1.72274938,3,1.383068126,20,10,2,3,M S,Sevilla,1,1.72274938,5.552737346,3.770221248
8702,Tinotenda Kadewere,15,535,1,1.513122771,0,0.548791796,19,3,1,0,F M S,Mallorca,1,1.513122771,2.41591049,0.586561808
8712,Miguel Rodriguez,7,248,1,0.151165139,1,0.049675327,3,1,0,0,F M S,Celta Vigo,1,0.151165139,0.900226023,0.699385554
8761,Shon Weissman,15,741,1,2.773466969,0,0.146099498,18,3,1,0,F S,Real Valladolid,1,2.773466969,2.567174875,0.140169011
8773,Álex Centelles,15,1118,1,0.808755325,2,1.12110639,6,13,0,0,D M S,Almeria,1,0.808755325,4.475170538,3.467237692
8891,Gonzalo Verdú,16,687,1,0.786661816,0,0,9,0,1,2,D S,Elche,1,0.786661816,0.227724481,0.227724481
8893,Josan,26,1023,1,0.258119199,3,1.550193397,6,15,3,0,D M S,Elche,1,0.258119199,4.147439188,3.328213225
8933,Marcos de Sousa,17,416,1,1.182537986,0,0.44646709,17,4,1,1,F S,Valencia,1,1.182537986,1.500613796,0.157671101
8972,Victor Chust,14,957,1,0.856185749,0,0.054417599,2,1,3,0,D S,Cadiz,1,0.856185749,1.278309863,0.574854862
8986,Omar Alderete,25,2055,1,0.616693169,1,1.083764676,17,5,9,0,D S,Getafe,1,0.616693169,3.090333701,2.561213372
9218,Juan Iglesias,32,2127,1,0.983413492,0,1.288189447,21,13,7,0,D M S,Getafe,1,0.983413492,4.491198243,3.047750754
9754,Brian Oliván,30,2442,1,0.678355226,7,4.285396728,15,34,7,0,D S,Espanyol,1,0.678355226,5.788051256,3.067761178
9802,Nico González,26,1429,1,1.908482827,1,1.095578095,14,12,2,0,M S,Valencia,1,1.908482827,5.509960203,3.872292278
9805,Álex Balde,33,2484,1,1.72861916,6,4.629321214,19,22,4,0,D F M S,Barcelona,1,1.72861916,18.2012299,14.83836885
9815,Pathé Ciss,32,1238,1,2.410393676,0,0.26698016,20,6,4,0,D M S,Rayo Vallecano,1,2.410393676,3.257346764,2.282498471
10322,Javier Guerra,10,593,1,1.023705345,0,1.061318174,15,5,0,0,M S,Valencia,1,1.023705345,2.882303819,1.096950324
10323,Jesús Corona,4,105,1,0.419198483,0,0.142309748,1,3,0,0,M S,Sevilla,1,0.419198483,1.188055072,0.626546863
10334,Kike Salas,6,364,1,0.113703597,1,0.460996002,3,1,1,1,D S,Sevilla,1,0.113703597,0.153249196,0.153249196
10382,Eray Cömert,23,1674,1,0.375024064,0,0.035717499,10,2,5,1,D S,Valencia,1,0.375024064,4.507186284,4.340340049
10399,Juan Latasa,18,405,1,0.789831246,0,0.757553149,15,6,2,0,F S,Getafe,1,0.789831246,1.67962029,0.636422865
10620,Luca Koleosho,4,40,1,0.028158462,0,0,1,0,0,0,S,Espanyol,1,0.028158462,0.115601627,0.087443165
10872,Vinicius Souza,34,2431,1,0.92190655,1,0.48463566,10,11,8,1,M S,Espanyol,1,0.92190655,4.13422695,3.235694061
10883,Gonzalo Plata,34,2323,1,4.737471722,5,2.532013977,37,37,1,0,F M S,Real Valladolid,1,4.737471722,11.41128988,5.493843944
10884,Álvaro Aguado,34,1861,1,0.833790722,2,1.991908606,20,35,3,0,M S,Real Valladolid,1,0.833790722,6.480144135,4.823382253
10946,Yan Couto,25,1146,1,0.389583472,2,2.749694284,8,19,3,0,D M S,Girona,1,0.389583472,4.73921896,2.162605168
10947,Ramón Terrats,24,1048,1,1.38557142,1,1.314455502,19,11,1,0,M S,"Girona,Villarreal",1,1.38557142,7.646084934,5.941187228
10973,Íñigo Eguaras,25,936,1,0.819801794,1,0.647322297,7,11,6,0,M S,Almeria,1,0.819801794,3.394554014,2.837880316
10974,Samú Costa,32,1986,1,1.990099716,2,0.959862096,20,13,5,0,M S,Almeria,1,1.990099716,5.418056803,4.992006684
10977,Arnau Puigmal,22,750,1,1.308134642,0,0.422532523,17,8,4,0,M S,Almeria,1,1.308134642,2.551046406,1.134457448
10982,Copete,28,2245,1,0.77717289,0,0.202303436,6,3,7,1,D S,Mallorca,1,0.77717289,4.157331035,4.111447092
11030,Luiz Henrique,33,1815,1,2.778680534,3,2.830851622,42,17,6,0,M S,Real Betis,1,2.778680534,7.999365083,3.289448898
11041,César De la Hoz,25,1673,1,0.339623503,0,1.21341807,7,5,6,0,M S,Almeria,1,0.339623503,4.566949137,3.761141125
11071,Brian Ocampo,18,1153,1,0.560358208,1,2.087596282,13,16,2,0,M S,Cadiz,1,0.560358208,4.116906761,1.674364743
11186,Alvaro Rodríguez,6,69,1,0.448025201,1,0.336935014,2,1,0,0,S,Real Madrid,1,0.448025201,0.401302993,0.064367801
11358,José Gragera,9,457,1,1.049052618,0,0,4,0,2,0,D M S,Espanyol,1,1.049052618,1.388586603,1.388586603
11412,Alberto Mari,5,67,1,0.352710556,0,0,2,0,1,0,S,Valencia,1,0.352710556,0.368001869,0.015291313
11419,Jorge Pascual,2,5,1,0.375390083,0,0,1,0,0,0,S,Villarreal,1,0.375390083,0.375390083,0
318,Pierre-Emerick Aubameyang,1,3,0,0.0270373,0,0,1,0,0,0,S,Barcelona,0,0.0270373,0.0270373,0
323,Adnan Januzaj,2,48,0,0,0,0,0,0,0,0,M S,Sevilla,0,0,0,0
492,Héctor Bellerín,3,135,0,0,0,0.129737005,0,1,0,0,D S,Barcelona,0,0,2.142073035,2.142073035
552,Ander Herrera,17,698,0,0.50470496,1,1.226354003,10,11,4,1,M S,Athletic Club,0,0.50470496,4.856133344,3.988637384
576,Mario Suárez,2,6,0,0,0,0,0,0,0,0,S,Rayo Vallecano,0,0,0,0
608,Alberto Moreno,24,1291,0,0.931689634,1,1.611927696,15,12,7,0,D M S,Villarreal,0,0.931689634,5.858973457,4.904678188
615,Fernando,22,1590,0,0.217648411,1,0.641090695,6,9,3,1,D M S,Sevilla,0,0.217648411,3.337848827,2.660781492
616,Jesús Navas,32,1978,0,0.22864265,0,2.021682717,10,26,5,0,D F M S,Sevilla,0,0.22864265,6.861274293,5.298695201
680,Thibaut Courtois,31,2790,0,0,0,0.274131704,0,2,0,0,GK,Real Madrid,0,0,8.99799115,8.723853117
689,Kenedy,12,243,0,0.48645225,1,0.538721159,6,4,3,0,F S,Real Valladolid,0,0.48645225,1.008462857,0.101827637
701,Eden Hazard,6,192,0,1.163208529,1,0.527856294,3,7,0,0,F S,Real Madrid,0,0.419930503,1.455542773,0.507756196
708,Federico Fernández,1,90,0,0,0,0,0,0,0,0,D,Elche,0,0,0,0
961,Jordan Amavi,5,204,0,0,0,0,0,0,0,1,D S,Getafe,0,0,0.214493502,0.214493502
973,Paulo Gazzaniga,28,2520,0,0,0,0.057108533,0,1,4,0,GK,Girona,0,0,4.539400723,4.482292201
1131,Rodrigo Ely,36,3162,0,0.806166436,1,0.628273925,19,6,8,1,D,Almeria,0,0.806166436,6.582854204,6.340265818
1374,José Reina,22,1980,0,0,0,0,0,0,2,0,GK,Villarreal,0,0,3.380597286,3.380597286
1516,Geoffrey Kondogbia,20,995,0,0.425868895,2,0.849534813,11,5,4,0,M S,Atletico Madrid,0,0.425868895,3.622524437,3.202851418
1588,Raúl Albiol,25,2122,0,0.083100904,0,0.039253199,2,2,6,0,D S,Villarreal,0,0.083100904,9.765827455,9.726576485
1618,Diego López,2,95,0,0,0,0,0,0,0,0,GK S,Rayo Vallecano,0,0,0,0
1680,Luis Hernández,35,3150,0,0.337471059,0,0.738968885,7,12,6,1,D,Cadiz,0,0.337471059,5.176617712,4.508750796
1731,Claudio Bravo,12,1080,0,0,0,0,0,0,2,0,GK,Real Betis,0,0,1.174103202,1.174103202
1828,Alex Telles,27,1417,0,0.37822383,2,1.494041549,12,19,6,0,D S,Sevilla,0,0.37822383,3.430224734,1.879285594
1950,Martín Montoya,6,466,0,0.040344477,0,0.388823703,1,4,1,0,D,Real Betis,0,0.040344477,1.473459482,1.270183772
2066,Curro,2,35,0,0.073728099,0,0.172978997,1,2,1,0,S,Almeria,0,0.073728099,0.073728099,0
2071,Diego González,16,935,0,0.758729706,0,0,6,0,5,0,D S,Elche,0,0.758729706,1.196976406,1.182396807
2090,Marc-André ter Stegen,38,3352,0,0,0,0.226656206,0,3,0,0,GK,Barcelona,0,0,12.07534986,11.93643077
2092,Gerard Piqué,6,382,0,0.330475405,0,0.025294799,3,1,2,0,D S,Barcelona,0,0.330475405,3.322228983,3.322228983
2095,Sergio Busquets,30,2359,0,0.354838153,4,2.581171414,9,25,6,1,M S,Barcelona,0,0.354838153,18.16622868,16.97447824
2103,Aleix Vidal,25,1017,0,0.087276201,3,2.306018823,3,15,8,1,D F M S,Espanyol,0,0.087276201,2.484551284,0.393902667
2105,Jordi Masip,28,2512,0,0,0,0,0,0,4,0,GK,Real Valladolid,0,0,1.47262771,1.47262771
2109,Enzo Roco,22,1683,0,0.669081498,0,0.043594401,10,1,4,1,D S,Elche,0,0.669081498,2.154745895,2.154745895
2122,Joan Jordán,23,1607,0,0.640435184,1,0.324910706,13,8,8,0,M S,Sevilla,0,0.640435184,5.436196731,4.85486825
2125,Ander Capa,7,99,0,0,0,0.045585699,0,1,1,0,D S,Athletic Club,0,0,0.264990292,0.264990292
2130,Dani García,25,1515,0,0.49691347,2,0.572013773,8,10,6,0,M S,Athletic Club,0,0.49691347,4.418123385,3.89422773
2143,Germán Pezzella,31,2527,0,0.858288318,0,0.216098761,10,4,4,3,D S,Real Betis,0,0.858288318,4.784965822,4.650303254
2148,Joaquín,22,437,0,1.207028812,2,1.724551976,8,20,2,0,M S,Real Betis,0,1.207028812,4.602992628,2.6242592
2168,Bebé,4,51,0,0.0508269,0,0.065025799,4,2,1,0,S,Rayo Vallecano,0,0.0508269,0.191371692,0.153669998
2172,Juan Carlos,10,900,0,0,0,0,0,0,0,0,GK,Girona,0,0,1.416097464,1.416097464
2174,Diego Mariño,1,41,0,0,0,0,0,0,0,0,S,Almeria,0,0,0,0
2193,Cala,3,133,0,0.0307169,0,0,1,0,0,0,D S,Cadiz,0,0.0307169,0.0307169,0
2210,Jorge Meré,10,596,0,0.219833173,0,0,4,0,0,0,D S,Cadiz,0,0.219833173,0.875529874,0.823366668
2225,Gerónimo Rulli,14,1260,0,0,0,0,0,0,1,0,GK,Villarreal,0,0,2.800404765,2.800404765
2226,Zaldúa,10,638,0,0.00888268,1,0.332131505,1,2,4,0,D S,Cadiz,0,0.00888268,0.766849373,0.425835306
2228,Aritz Elustondo,25,1423,0,0.789933003,1,1.040741697,8,4,5,1,D S,Real Sociedad,0,0.789933003,2.986453192,2.848995749
2248,Casemiro,1,3,0,0,0,0,0,0,0,0,S,Real Madrid,0,0,0.030383499,0.030383499
2255,Isco,12,813,0,0.141447599,2,1.416837911,4,17,5,0,F M S,Sevilla,0,0.141447599,1.773023318,0.390167399
2260,Daniel Carvajal,27,1800,0,0.970188018,2,1.461747782,12,22,6,1,D S,Real Madrid,0,0.970188018,10.39104697,8.656736409
2261,Jan Oblak,28,2501,0,0,0,0,0,0,1,0,GK,Atletico Madrid,0,0,4.058017863,4.058017863
2263,Stefan Savic,22,1951,0,0.426722214,0,0.052946702,2,1,4,2,D,Atletico Madrid,0,0.426722214,4.090810396,4.090810396
2269,Koke,33,2581,0,0.992969957,3,1.582923498,16,28,4,0,M S,Atletico Madrid,0,0.992969957,16.82823562,15.16657958
2281,Hugo Mallo,26,2188,0,1.84753176,1,2.291226385,19,20,4,1,D,Celta Vigo,0,1.84753176,8.083707959,6.234950657
2282,Sergi Gómez,29,2352,0,1.184780028,0,0.261338631,8,5,1,2,D S,Espanyol,0,1.184780028,5.445247947,5.388446265
2291,Pape Cheikh,2,31,0,0,0,0,0,0,1,0,S,Elche,0,0,0.075419083,0.075419083
2298,Víctor Ruiz,10,546,0,0.040693101,0,0.275876999,1,1,0,0,D S,Real Betis,0,0.040693101,0.537140394,0.537140394
2301,Manu Trigueros,23,798,0,0.322253818,1,0.880375387,8,10,2,1,M S,Villarreal,0,0.322253818,3.450341489,3.044900214
2308,Denis Suárez,18,953,0,0.681094595,0,1.306494538,4,16,2,0,M S,Espanyol,0,0.681094595,3.707442446,2.872228703
2353,Pedro Bigas,28,2019,0,1.843705258,0,0,22,0,4,2,D S,Elche,0,1.843705258,3.193467624,2.830895733
2388,Zouhair Feddal,8,364,0,0.103758,0,0.141687397,1,2,1,0,D S,Real Valladolid,0,0.103758,0.32843901,0.230107009
2391,José Mari,18,352,0,0.123295872,0,0.353363981,5,5,2,0,M S,Cadiz,0,0.123295872,1.473447987,1.065043001
2396,Balenziaga,3,119,0,0.021331601,0,0,1,0,0,0,D S,Athletic Club,0,0.021331601,0.383774996,0.383774996
2401,Muniain,30,1704,0,3.279739523,3,3.825984441,28,47,2,0,M S,Athletic Club,0,3.279739523,11.59413504,7.71828921
2403,Íñigo Lekue,20,1326,0,0.246347499,1,0.605004294,9,13,1,0,D S,Athletic Club,0,0.246347499,5.181081856,4.613216044
2415,David Soria,38,3420,0,0,0,0.285664696,0,4,2,0,GK,Getafe,0,0,1.607332475,1.321667778
2418,Álvaro Odriozola,3,33,0,0.132127002,0,0.322210394,1,2,0,0,S,Real Madrid,0,0.132127002,0.565699466,0.111362077
2446,Dani Ceballos,30,1571,0,0.883815134,4,1.579131389,18,30,8,0,F M S,Real Madrid,0,0.883815134,10.00678466,8.647186682
2456,Omar Mascarell,28,2455,0,0.282576296,1,1.207029596,9,21,6,0,D M,Elche,0,0.282576296,3.524271856,3.252102154
2460,Sergio Asenjo,10,900,0,0,0,0,0,0,0,0,GK,Real Valladolid,0,0,0.845458396,0.845458396
2509,Dimitri Foulquier,30,1697,0,0.099205463,2,1.419631321,3,11,4,0,D M S,Valencia,0,0.099205463,3.984221349,3.025447354
2521,Alfonso,26,1645,0,1.166539144,3,2.100653079,25,18,5,0,D S,Villarreal,0,1.166539144,6.129300926,4.222999994
2539,Jaume Costa,32,2619,0,1.966537008,1,2.516338096,11,29,10,0,D S,Mallorca,0,1.966537008,9.423986459,5.967553698
2555,Remiro,38,3420,0,0,0,0.050028399,0,1,1,0,GK,Real Sociedad,0,0,2.809489536,2.759461134
2619,Stole Dimitrievski,37,3325,0,0,0,0.00663801,0,1,4,0,GK,Rayo Vallecano,0,0,1.498534,1.49189599
3059,Axel Witsel,33,2248,0,0.647685688,0,0.603020588,10,4,2,1,D M S,Atletico Madrid,0,0.647685688,5.92698065,5.545728326
3237,Aissa Mandi,21,1452,0,0.304984597,0,0.313278496,2,4,1,0,D S,Villarreal,0,0.304984597,5.849917857,5.231655261
3264,Mauro Arambarri,13,1014,0,0.283389506,1,1.581729718,8,15,3,1,M,Getafe,0,0.283389506,2.057035564,1.714353764
3295,Javier Pastore,1,1,0,0,0,0,0,0,0,0,S,Elche,0,0,0,0
3451,Benjamin Lecomte,10,900,0,0,0,0.033737,0,1,1,1,GK,Espanyol,0,0,0.45414419,0.45414419
3568,Clément Grenier,21,703,0,0.417118694,0,1.295909265,3,11,7,0,M S,Mallorca,0,0.417118694,1.631934585,0.833660493
4120,Álex Moreno,15,1350,0,1.539366784,3,1.727576759,13,9,1,0,D,Real Betis,0,1.539366784,5.491632251,2.724566298
4142,Álvaro,1,15,0,0,0,0,0,0,0,0,S,Cadiz,0,0,0,0
4193,Aitor Fernández,21,1890,0,0,0,0,0,0,1,0,GK,Osasuna,0,0,2.048379246,2.048379246
4202,Kevin,10,437,0,0,0,0.141075999,0,2,2,0,D M S,Celta Vigo,0,0,0.447400847,0.306325348
4226,Darwin Machís,11,601,0,1.131548902,1,2.004057311,19,9,1,0,F M S,Real Valladolid,0,1.131548902,3.433870742,1.009044712
4242,Stefan Mitrovic,22,1679,0,0.036958799,0,0,1,0,4,0,D S,Getafe,0,0.036958799,1.773461819,1.773461819
4485,José Pozo,8,69,0,0.0472029,0,0.098424703,1,2,0,0,M S,Rayo Vallecano,0,0.0472029,0.349066505,0.217554802
5033,Iván Villar,19,1710,0,0,0,0.040403899,0,1,0,0,GK,Celta Vigo,0,0,2.808136644,2.767732652
5042,Fernando Pacheco,17,1530,0,0,0,0.126323668,0,3,0,0,GK,"Almeria,Espanyol",0,0,1.395798439,1.269474775
5043,Kiko Femenía,20,1138,0,0.064975038,0,0.610275812,2,9,0,0,D S,Villarreal,0,0.064975038,4.738237368,4.458809681
5065,Diego Rico,20,1651,0,0.17703823,0,1.570540586,9,10,3,0,D S,Real Sociedad,0,0.17703823,5.129153447,4.673341835
5075,Rubén Peña,20,1284,0,1.083126213,1,1.370056715,12,10,2,1,D M S,Osasuna,0,1.083126213,4.548777269,2.162035305
5093,Roberto Torres,2,5,0,0,0,0.169619597,0,2,0,0,S,Osasuna,0,0,0.044715598,0.044715598
5101,Carlos Clerc,32,2674,0,0.5738585,1,2.009825073,9,16,5,0,D M S,Elche,0,0.5738585,4.273243274,3.531232744
5103,Martin Hongla,16,1321,0,0.0139461,0,0.110817268,1,2,5,2,D M S,Real Valladolid,0,0.0139461,1.960024036,1.879018537
5109,Rui Silva,26,2340,0,0,0,0,0,0,2,0,GK,Real Betis,0,0,2.800393719,2.800393719
5110,Mariano,9,138,0,0.343379481,0,0.806071997,5,1,2,0,F S,Real Madrid,0,0.343379481,1.845389143,0.787815772
5138,Alejandro Pozo,30,1875,0,0.395848739,3,3.004748577,10,22,2,0,D M S,Almeria,0,0.395848739,6.819141496,4.669360057
5141,Unai García,21,1729,0,0.214102259,1,0.0941498,5,3,6,1,D S,Osasuna,0,0.214102259,3.433698174,3.325839877
5155,Keidi Bare,18,460,0,0.533075102,1,0.114252964,5,3,0,0,M S,Espanyol,0,0.533075102,1.72494817,1.319561509
5162,Nacho Vidal,20,1257,0,0.775043705,0,0.518606693,9,3,4,0,D S,Osasuna,0,0.775043705,3.846327789,2.654947804
5173,Asier Villalibre,5,91,0,0.236451007,0,0.107520696,4,2,0,0,F S,Athletic Club,0,0.236451007,0.419509001,0.112807997
5185,Unai Simón,31,2748,0,0,0,0,0,0,2,0,GK,Athletic Club,0,0,2.287365515,2.287365515
5191,Álvaro Fernández,11,990,0,0,0,0.151495993,0,1,0,0,GK,Espanyol,0,0,0.948299199,0.796803206
5230,Thomas Delaney,8,292,0,0.161118802,0,0.094978299,3,2,3,0,M S,Sevilla,0,0.161118802,0.304514598,0.221935294
5234,Jesús Vallejo,1,21,0,0.755894005,0,0,2,0,0,0,S,Real Madrid,0,0.755894005,0.246108994,0.246108994
5573,Domingos Quina,10,234,0,0.128096899,0,0.4291602,5,3,1,1,M S,Elche,0,0.128096899,0.535240218,0.451067317
5672,Iván Balliu,37,3248,0,0.183011001,0,2.590527968,6,32,6,0,D,Rayo Vallecano,0,0.183011001,7.590222078,6.296683262
6076,Nemanja Maksimovic,29,2099,0,2.196349362,0,0.449538236,18,10,3,0,M S,Getafe,0,2.196349362,5.500656877,3.055641849
6083,Ludwig Augustinsson,4,127,0,0,0,0.0127945,0,1,0,0,D S,Mallorca,0,0,0.0248888,0.0120943
6118,Portu,34,1731,0,1.585661707,3,1.742418425,15,27,5,1,D F M S,Getafe,0,1.585661707,4.859091466,2.190395251
6120,Bono,25,2155,0,0,0,0,0,0,1,0,GK,Sevilla,0,0,2.314033852,2.314033852
6124,Maxi Gómez,3,97,0,0.241103992,0,0.183169007,3,2,0,0,S,Valencia,0,0.241103992,0.368618686,0
6126,Ander Guevara,8,204,0,0.0355803,0,0.506154999,1,4,2,0,M S,Real Sociedad,0,0.0355803,1.806489915,1.370200932
6149,Unai Núñez,36,3151,0,0.756756279,0,0.101915254,15,5,8,0,D S,Celta Vigo,0,0.756756279,7.888688706,7.792155843
6151,Djené Dakonam,33,2850,0,0.467145767,1,0.503125571,9,7,10,1,D M,Getafe,0,0.467145767,3.423493137,3.026366976
6165,Juanjo Narváez,5,137,0,0.1683097,0,0,3,0,0,0,M S,Real Valladolid,0,0.1683097,0.254749399,0.086439699
6168,Leandro Cabrera,32,2673,0,2.783660863,1,1.462149614,23,14,8,2,D S,Espanyol,0,2.783660863,4.757451851,4.418806145
6177,Luiz Felipe,23,1771,0,0.166317986,0,0.702781923,3,3,3,3,D S,Real Betis,0,0.166317986,3.964389609,3.945097664
6224,Marko Dmitrovic,15,1265,0,0,0,0,0,0,1,0,GK S,Sevilla,0,0,0.551555879,0.551555879
6226,Iván Alejo,31,1278,0,1.018471524,1,2.443297396,23,21,11,1,M S,Cadiz,0,1.018471524,4.896738604,1.803341553
6233,Ferland Mendy,18,1382,0,0.145880997,1,0.569766695,1,13,2,0,D S,Real Madrid,0,0.145880997,5.359840624,4.935586698
6242,Johan Mojica,20,891,0,0.148908644,0,1.096645816,5,12,2,0,D S,"Elche,Villarreal",0,0.148908644,2.589782578,1.687664911
6325,Andoni Gorosabel,27,1722,0,0.499818929,0,1.496025635,14,13,3,0,D S,Real Sociedad,0,0.499818929,7.282115217,6.562414994
